ITEM_NAME_000;Potion
DEBUG_ITEM_NAME_020_LC04;NOT USED
DEBUG_ITEM_NAME_020_LC05;[DEBUG] HASTE
DEBUG_ITEM_NAME_020_LC06;NOT USED
DEBUG_ITEM_NAME_020_LC07;NOT USED
DEBUG_ITEM_NAME_020_LC08;NOT USED
DEBUG_ITEM_NAME_020_LC09;NOT USED
DEBUG_ITEM_NAME_021;[DEBUG] SLOW
DEBUG_ITEM_NAME_021_LC01;[DEBUG] SLOW
DEBUG_ITEM_NAME_021_LC02;NOT USED
DEBUG_ITEM_NAME_021_LC03;NOT USED
DEBUG_ITEM_NAME_021_LC04;NOT USED
DEBUG_ITEM_NAME_021_LC05;[DEBUG] SLOW
DEBUG_ITEM_NAME_021_LC06;NOT USED
DEBUG_ITEM_NAME_021_LC07;NOT USED
DEBUG_ITEM_NAME_021_LC08;NOT USED
DEBUG_ITEM_NAME_021_LC09;NOT USED
DEBUG_ITEM_NAME_022;[DEBUG] BRAVERY
DEBUG_ITEM_NAME_022_LC01;[DEBUG] BRAVERY
DEBUG_ITEM_NAME_022_LC02;NOT USED
DEBUG_ITEM_NAME_022_LC03;NOT USED
DEBUG_ITEM_NAME_022_LC04;NOT USED
DEBUG_ITEM_NAME_022_LC05;[DEBUG] BRAVERY
DEBUG_ITEM_NAME_022_LC06;NOT USED
DEBUG_ITEM_NAME_022_LC07;NOT USED
DEBUG_ITEM_NAME_022_LC08;NOT USED
DEBUG_ITEM_NAME_022_LC09;NOT USED
DEBUG_ITEM_NAME_023;[DEBUG] FAITH
DEBUG_ITEM_NAME_023_LC01;[DEBUG] FAITH
DEBUG_ITEM_NAME_023_LC02;NOT USED
DEBUG_ITEM_NAME_023_LC03;NOT USED
DEBUG_ITEM_NAME_023_LC04;NOT USED
DEBUG_ITEM_NAME_023_LC05;[DEBUG] FAITH
DEBUG_ITEM_NAME_023_LC06;NOT USED
DEBUG_ITEM_NAME_023_LC07;NOT USED
DEBUG_ITEM_NAME_023_LC08;NOT USED
DEBUG_ITEM_NAME_023_LC09;NOT USED
DEBUG_ITEM_NAME_024;[DEBUG] STRENGTH UP
DEBUG_ITEM_NAME_024_LC01;[DEBUG] STRENGTH UP
DEBUG_ITEM_NAME_024_LC02;NOT USED
DEBUG_ITEM_NAME_024_LC03;NOT USED
DEBUG_ITEM_NAME_024_LC04;NOT USED
DEBUG_ITEM_NAME_024_LC05;[DEBUG] STRENGTH UP
DEBUG_ITEM_NAME_024_LC06;NOT USED
DEBUG_ITEM_NAME_024_LC07;NOT USED
DEBUG_ITEM_NAME_024_LC08;NOT USED
DEBUG_ITEM_NAME_024_LC09;NOT USED
DEBUG_ITEM_NAME_025;[DEBUG] STRENGTH DOWN
DEBUG_ITEM_NAME_025_LC01;[DEBUG] STRENGTH DOWN
DEBUG_ITEM_NAME_025_LC02;NOT USED
DEBUG_ITEM_NAME_025_LC03;NOT USED
DEBUG_ITEM_NAME_025_LC04;NOT USED
DEBUG_ITEM_NAME_025_LC05;[DEBUG] STRENGTH DOWN
DEBUG_ITEM_NAME_025_LC06;NOT USED
DEBUG_ITEM_NAME_025_LC07;NOT USED
DEBUG_ITEM_NAME_025_LC08;NOT USED
DEBUG_ITEM_NAME_025_LC09;NOT USED
DEBUG_ITEM_NAME_026;[DEBUG] DEFENSE UP
DEBUG_ITEM_NAME_026_LC01;[DEBUG] DEFENSE UP
DEBUG_ITEM_NAME_026_LC02;NOT USED
DEBUG_ITEM_NAME_026_LC03;NOT USED
DEBUG_ITEM_NAME_026_LC04;NOT USED
DEBUG_ITEM_NAME_026_LC05;[DEBUG] DEFENSE UP
DEBUG_ITEM_NAME_026_LC06;NOT USED
DEBUG_ITEM_NAME_026_LC07;NOT USED
DEBUG_ITEM_NAME_026_LC08;NOT USED
DEBUG_ITEM_NAME_026_LC09;NOT USED
DEBUG_ITEM_NAME_027;[DEBUG] DEFENSE DOWN
DEBUG_ITEM_NAME_027_LC01;[DEBUG] DEFENSE DOWN
DEBUG_ITEM_NAME_027_LC02;NOT USED
DEBUG_ITEM_NAME_027_LC03;NOT USED
DEBUG_ITEM_NAME_027_LC04;NOT USED
DEBUG_ITEM_NAME_027_LC05;[DEBUG] DEFENSE DOWN
DEBUG_ITEM_NAME_027_LC06;NOT USED
DEBUG_ITEM_NAME_027_LC07;NOT USED
DEBUG_ITEM_NAME_027_LC08;NOT USED
DEBUG_ITEM_NAME_027_LC09;NOT USED
DEBUG_ITEM_NAME_028;[DEBUG] MAGIC UP
DEBUG_ITEM_NAME_028_LC01;[DEBUG] MAGIC UP
DEBUG_ITEM_NAME_028_LC02;NOT USED
DEBUG_ITEM_NAME_028_LC03;NOT USED
DEBUG_ITEM_NAME_028_LC04;NOT USED
DEBUG_ITEM_NAME_028_LC05;[DEBUG] MAGIC UP
DEBUG_ITEM_NAME_028_LC06;NOT USED
DEBUG_ITEM_NAME_028_LC07;NOT USED
DEBUG_ITEM_NAME_028_LC08;NOT USED
DEBUG_ITEM_NAME_028_LC09;NOT USED
DEBUG_ITEM_NAME_029;[DEBUG] MAGIC DOWN
DEBUG_ITEM_NAME_029_LC01;[DEBUG] MAGIC DOWN
DEBUG_ITEM_NAME_029_LC02;NOT USED
DEBUG_ITEM_NAME_029_LC03;NOT USED
DEBUG_ITEM_NAME_029_LC04;NOT USED
DEBUG_ITEM_NAME_029_LC05;[DEBUG] MAGIC DOWN
DEBUG_ITEM_NAME_029_LC06;NOT USED
DEBUG_ITEM_NAME_029_LC07;NOT USED
DEBUG_ITEM_NAME_029_LC08;NOT USED
DEBUG_ITEM_NAME_029_LC09;NOT USED
DEBUG_ITEM_NAME_030;[DEBUG] MAG DEF UP
DEBUG_ITEM_NAME_030_LC01;[DEBUG] MAG DEF UP
DEBUG_ITEM_NAME_030_LC02;NOT USED
DEBUG_ITEM_NAME_030_LC03;NOT USED
DEBUG_ITEM_NAME_030_LC04;NOT USED
DEBUG_ITEM_NAME_030_LC05;[DEBUG] MAG DEF UP
DEBUG_ITEM_NAME_030_LC06;NOT USED
DEBUG_ITEM_NAME_030_LC07;NOT USED
DEBUG_ITEM_NAME_030_LC08;NOT USED
DEBUG_ITEM_NAME_030_LC09;NOT USED
DEBUG_ITEM_NAME_031;[DEBUG] MAG DEF DOWN
DEBUG_ITEM_NAME_031_LC01;[DEBUG] MAG DEF DOWN
DEBUG_ITEM_NAME_031_LC02;NOT USED
DEBUG_ITEM_NAME_031_LC03;NOT USED
DEBUG_ITEM_NAME_031_LC04;NOT USED
DEBUG_ITEM_NAME_031_LC05;[DEBUG] MAG DEF DOWN
DEBUG_ITEM_NAME_031_LC06;NOT USED
DEBUG_ITEM_NAME_031_LC07;NOT USED
DEBUG_ITEM_NAME_031_LC08;NOT USED
DEBUG_ITEM_NAME_031_LC09;NOT USED
DEBUG_ITEM_NAME_032;[DEBUG] ACCURACY UP
DEBUG_ITEM_NAME_032_LC01;[DEBUG] ACCURACY UP
DEBUG_ITEM_NAME_032_LC02;NOT USED
DEBUG_ITEM_NAME_032_LC03;NOT USED
DEBUG_ITEM_NAME_032_LC04;NOT USED
DEBUG_ITEM_NAME_032_LC05;[DEBUG] ACCURACY UP
DEBUG_ITEM_NAME_032_LC06;NOT USED
DEBUG_ITEM_NAME_032_LC07;NOT USED
DEBUG_ITEM_NAME_032_LC08;NOT USED
DEBUG_ITEM_NAME_032_LC09;NOT USED
DEBUG_ITEM_NAME_033;[DEBUG] ACCURACY DOWN
DEBUG_ITEM_NAME_033_LC01;[DEBUG] ACCURACY DOWN
DEBUG_ITEM_NAME_033_LC02;NOT USED
DEBUG_ITEM_NAME_033_LC03;NOT USED
DEBUG_ITEM_NAME_033_LC04;NOT USED
DEBUG_ITEM_NAME_033_LC05;[DEBUG] ACCURACY DOWN
DEBUG_ITEM_NAME_033_LC06;NOT USED
DEBUG_ITEM_NAME_033_LC07;NOT USED
DEBUG_ITEM_NAME_033_LC08;NOT USED
DEBUG_ITEM_NAME_033_LC09;NOT USED
DEBUG_ITEM_NAME_034;[DEBUG] EVASION UP
DEBUG_ITEM_NAME_034_LC01;[DEBUG] EVASION UP
DEBUG_ITEM_NAME_034_LC02;NOT USED
DEBUG_ITEM_NAME_034_LC03;NOT USED
DEBUG_ITEM_NAME_034_LC04;NOT USED
DEBUG_ITEM_NAME_034_LC05;[DEBUG] EVASION UP
DEBUG_ITEM_NAME_034_LC06;NOT USED
DEBUG_ITEM_NAME_034_LC07;NOT USED
DEBUG_ITEM_NAME_034_LC08;NOT USED
DEBUG_ITEM_NAME_034_LC09;NOT USED
DEBUG_ITEM_NAME_035;[DEBUG] EVASION DOWN
DEBUG_ITEM_NAME_035_LC01;[DEBUG] EVASION DOWN
DEBUG_ITEM_NAME_035_LC02;NOT USED
DEBUG_ITEM_NAME_035_LC03;NOT USED
DEBUG_ITEM_NAME_035_LC04;NOT USED
DEBUG_ITEM_NAME_035_LC05;[DEBUG] EVASION DOWN
DEBUG_ITEM_NAME_035_LC06;NOT USED
DEBUG_ITEM_NAME_035_LC07;NOT USED
DEBUG_ITEM_NAME_035_LC08;NOT USED
DEBUG_ITEM_NAME_035_LC09;NOT USED
DEBUG_ITEM_NAME_036;[DEBUG] INFLICT ALL AILMENTS
DEBUG_ITEM_NAME_036_LC01;[DEBUG] INFLICT ALL AILMENTS
DEBUG_ITEM_NAME_036_LC02;NOT USED
DEBUG_ITEM_NAME_036_LC03;NOT USED
DEBUG_ITEM_NAME_036_LC04;NOT USED
DEBUG_ITEM_NAME_036_LC05;[DEBUG] INFLICT ALL AILMENTS
DEBUG_ITEM_NAME_036_LC06;NOT USED
DEBUG_ITEM_NAME_036_LC07;NOT USED
DEBUG_ITEM_NAME_036_LC08;NOT USED
DEBUG_ITEM_NAME_036_LC09;NOT USED
DEBUG_ITEM_NAME_037;[DEBUG] CRITICAL HIT
DEBUG_ITEM_NAME_037_LC01;[DEBUG] CRITICAL HIT
DEBUG_ITEM_NAME_037_LC02;NOT USED
DEBUG_ITEM_NAME_037_LC03;NOT USED
DEBUG_ITEM_NAME_037_LC04;NOT USED
DEBUG_ITEM_NAME_037_LC05;[DEBUG] CRITICAL HIT
DEBUG_ITEM_NAME_037_LC06;NOT USED
DEBUG_ITEM_NAME_037_LC07;NOT USED
DEBUG_ITEM_NAME_037_LC08;NOT USED
DEBUG_ITEM_NAME_037_LC09;NOT USED
DEBUG_ITEM_NAME_038;[DEBUG] BREAK STACK
DEBUG_ITEM_NAME_038_LC01;[DEBUG] BREAK STACK
DEBUG_ITEM_NAME_038_LC02;NOT USED
DEBUG_ITEM_NAME_038_LC03;NOT USED
DEBUG_ITEM_NAME_038_LC04;NOT USED
DEBUG_ITEM_NAME_038_LC05;[DEBUG] BREAK STACK
DEBUG_ITEM_NAME_038_LC06;NOT USED
DEBUG_ITEM_NAME_038_LC07;NOT USED
DEBUG_ITEM_NAME_038_LC08;NOT USED
DEBUG_ITEM_NAME_038_LC09;NOT USED
ITEM_INFO_LONG_000;[#ffa7eafc]SINGLE:[/#] Restores a small amount of HP.
ITEM_INFO_LONG_001;[#ffa7eafc]SINGLE:[/#] Restores a small amount of AP.
ITEM_INFO_LONG_002;[#ffa7eafc]SINGLE:[/#] Removes poison.
ITEM_INFO_LONG_003;[#ffa7eafc]SINGLE:[/#] Every chocobo’s favorite food.
ITEM_INFO_LONG_004;[#ffa7eafc]ALL:[/#] Revives KO’d allies and restores a small amount of HP.
ITEM_INFO_LONG_005;[#ffa7eafc]SINGLE:[/#] Restores a moderate amount of HP.
ITEM_INFO_LONG_006;[#ffa7eafc]SINGLE:[/#] Fully restores HP.
ITEM_INFO_LONG_007;[#ffa7eafc]ALL:[/#] Fully restores HP.
ITEM_INFO_LONG_008;[#ffa7eafc]SINGLE:[/#] Fully restores HP/AP and removes all status ailments.
ITEM_INFO_LONG_009;[#ffa7eafc]ALL:[/#] Fully restores HP/AP and removes all status ailments.
ITEM_INFO_LONG_010;[#ffa7eafc]SINGLE:[/#] Restores a moderate amount of AP.
ITEM_INFO_LONG_011;[#ffa7eafc]SINGLE:[/#] Restores a large amount of AP.
ITEM_INFO_LONG_012;[#ffa7eafc]ALL:[/#] Fully restores AP.
ITEM_INFO_LONG_013;[#ffa7eafc]SINGLE:[/#] Removes blindness.
ITEM_INFO_LONG_014;[#ffa7eafc]SINGLE:[/#] Removes oblivion.
ITEM_INFO_LONG_015;[#ffa7eafc]SINGLE:[/#] Removes sleep.
ITEM_INFO_LONG_016;[#ffa7eafc]SINGLE:[/#] Removes confusion.
ITEM_INFO_LONG_017;[#ffa7eafc]SINGLE:[/#] Completely stabilizes a wobbling stack.
ITEM_INFO_LONG_018;[#ffa7eafc]SINGLE:[/#] Removes slow.
ITEM_INFO_LONG_019;[#ffa7eafc]SINGLE:[/#] Removes berserk.
ITEM_INFO_LONG_020;[#ffa7eafc]SINGLE:[/#] Removes poison, blindness, oblivion, sleep, and confusion.
ITEM_INFO_LONG_021;[#ffa7eafc]SINGLE:[/#] Removes all status ailments.
ITEM_INFO_LONG_022;[#ffa7eafc]ALL:[/#] Revives KO’d allies and restores a moderate amount of HP.
ITEM_INFO_LONG_023;[#ffa7eafc]ALL:[/#] Revives KO’d allies and fully restores HP.
ITEM_INFO_LONG_024;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i100]fire damage.
ITEM_INFO_LONG_025;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i100]fire damage.
ITEM_INFO_LONG_026;[#ffa7eafc]ALL:[/#] Deals a large amount of [i100]fire damage.
ITEM_INFO_LONG_027;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i102]thunder damage.
ITEM_INFO_LONG_028;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i102]thunder damage.
ITEM_INFO_LONG_029;[#ffa7eafc]ALL:[/#] Deals a large amount of [i102]thunder damage.
ITEM_INFO_LONG_030;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i101]ice damage.
ITEM_INFO_LONG_031;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i101]ice damage.
ITEM_INFO_LONG_032;[#ffa7eafc]ALL:[/#] Deals a large amount of [i101]ice damage.
ITEM_INFO_LONG_033;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i105]water damage.
ITEM_INFO_LONG_034;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i105]water damage.
ITEM_INFO_LONG_035;[#ffa7eafc]ALL:[/#] Deals a large amount of [i105]water damage.
ITEM_INFO_LONG_036;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i104]wind damage.
ITEM_INFO_LONG_037;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i104]wind damage.
ITEM_INFO_LONG_038;[#ffa7eafc]ALL:[/#] Deals a large amount of [i104]wind damage.
ITEM_INFO_LONG_039;[#ffa7eafc]SINGLE:[/#] Deals a small amount of [i103]earth damage.
ITEM_INFO_LONG_040;[#ffa7eafc]SINGLE:[/#] Deals a moderate amount of [i103]earth damage.
ITEM_INFO_LONG_041;[#ffa7eafc]ALL:[/#] Deals a large amount of [i103]earth damage.
ITEM_INFO_LONG_042;NOT USED
ITEM_INFO_LONG_043;NOT USED
ITEM_INFO_LONG_044;NOT USED
ITEM_INFO_LONG_045;NOT USED
ITEM_INFO_LONG_046;[#ffa7eafc]SINGLE:[/#] Bestows the effects of Shell.
ITEM_INFO_LONG_047;[#ffa7eafc]SINGLE:[/#] Bestows the effects of Protect.
ITEM_INFO_LONG_048;[#ffa7eafc]SINGLE:[/#] Bestows the effects of Haste.
ITEM_INFO_LONG_049;[#ffa7eafc]SINGLE:[/#] Bestows the effects of Regen.
ITEM_INFO_LONG_050;[#ffa7eafc]SINGLE:[/#] Bestows the effects of Reflect.
ITEM_INFO_LONG_051;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts the effects of Slow.
ITEM_INFO_LONG_052;[#ffa7eafc]ALL:[/#] Bestows the effects of Dispel.
ITEM_INFO_LONG_053;A mysterious stone that returns you to a dungeon entrance.
ITEM_INFO_LONG_054;A fruit used to transfig Mirages while away from the Prism Case.
ITEM_INFO_LONG_055;A ticket for the Cactuar Express. Valid for one semi-lifetime.
ITEM_INFO_LONG_056;A letter to the thane of Saronia from Princess Sarah.
ITEM_INFO_LONG_057;Warm pouches that have been filled with fire spellstones.
ITEM_INFO_LONG_058;Lenses that reveal what would otherwise be invisible.
ITEM_INFO_LONG_059;One of the four keys of the prophecy. Found in Valley Seven.
ITEM_INFO_LONG_060;One of the four keys of the prophecy. Found in Mako Reactor 0.
ITEM_INFO_LONG_061;One of the four keys of the prophecy. Found in the Train Graveyard.
ITEM_INFO_LONG_062;One of the four keys of the prophecy. Found in the Sunken Temple.
ITEM_INFO_LONG_063;A crimson tear shed by the Quacho Queen.
ITEM_INFO_LONG_064;A cursed potion that allows you to breathe underwater.
ITEM_INFO_LONG_065;An antidote to poxyale that lets you breathe on land again.
ITEM_INFO_LONG_066;A page from an old diary presumably written by a little girl.
ITEM_INFO_LONG_067;A page from an old diary presumably written by a little girl.
ITEM_INFO_LONG_068;A page from an old diary presumably written by a little girl.
ITEM_INFO_LONG_069;A page from an old diary presumably written by a young girl.
ITEM_INFO_LONG_070;A page from an old diary presumably written by a young girl.
ITEM_INFO_LONG_071;A page from an old diary presumably written by a young girl.
ITEM_INFO_LONG_072;A page from an old diary presumably written by a young girl.
ITEM_INFO_LONG_073;A page from an old diary presumably written by a teenaged girl.
ITEM_INFO_LONG_074;A page from an old diary presumably written by a teenaged girl.
ITEM_INFO_LONG_075;A page from an old diary presumably written by a teenaged girl.
ITEM_INFO_LONG_076;A page from a diary presumably written by a teenaged girl.
ITEM_INFO_LONG_077;A page from a diary presumably written by a teenaged girl.
ITEM_INFO_LONG_078;A page from a diary presumably written by a teenaged girl.
ITEM_INFO_LONG_079;A page from a diary presumably written by a teenaged girl.
ITEM_INFO_LONG_080;A page from a diary presumably written by a teenaged girl.
ITEM_INFO_LONG_081;Part of the League of S’s investigative report into the Heralds.
ITEM_INFO_LONG_082;Part of the League of S’s investigative report into the Heralds.
ITEM_INFO_LONG_083;Reporting Close Encounters from Far and Wide!
ITEM_INFO_LONG_084;Issue 2 Is Here! Closer, Farther, Wider Encounters!
ITEM_INFO_LONG_085;If It’s Eerie, You’ll Find It Herey!
ITEM_INFO_LONG_086;The Long-Awaited Issue 4! Uncanny, Uncovered, Unbelievable!
ITEM_INFO_LONG_087;Issue 5! Here to Fan Your Burning Occult Passion!
ITEM_INFO_LONG_088;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_089;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_090;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_091;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_092;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_093;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_094;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_095;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_096;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_097;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_098;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_099;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_100;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_101;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_102;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_103;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_104;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_105;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_106;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_107;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_108;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_109;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_110;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_111;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_112;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_113;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_114;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_115;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_116;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_117;The leading source of information for all of Grymoire’s denizens.
ITEM_INFO_LONG_118;Two souls the Bahamutian soldier managed to take from the black fox.
ITEM_INFO_LONG_119;Collect these and good things might happen.
ITEM_INFO_LONG_120;Lets you call Serafie and access the Prism Case.
ITEM_INFO_LONG_121;Allows you to change a Mirage’s name.
ITEM_INFO_LONG_122;An item reputedly said to empower Mirage Keepers.
ITEM_INFO_LONG_123;An item reputedly said to empower Mirage Keepers.
ITEM_INFO_LONG_124;An item reputedly said to empower Mirage Keepers.
ITEM_INFO_LONG_125;An item reputedly said to empower Mirage Keepers.
ITEM_INFO_LONG_126;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_127;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_128;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_129;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_130;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_131;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_132;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_133;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_134;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_135;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_136;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_137;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_138;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_139;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_140;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_141;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_142;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_143;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_144;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_145;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_146;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_147;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_148;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_149;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_150;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_151;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_152;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_153;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_154;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_155;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_156;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_157;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_158;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_159;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_160;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_161;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_162;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_163;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_164;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_165;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_166;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_167;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_168;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_169;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_170;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_171;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_172;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_173;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_174;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_175;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_176;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_177;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_178;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_179;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_180;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_181;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_182;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_183;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_184;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_185;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_186;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_187;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_188;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_189;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_190;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_191;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts poison.
ITEM_INFO_LONG_192;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts sleep.
ITEM_INFO_LONG_193;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts confusion.
ITEM_INFO_LONG_194;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts blindness.
ITEM_INFO_LONG_195;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts berserk.
ITEM_INFO_LONG_196;[#ffa7eafc]SINGLE:[/#] Sometimes inflicts oblivion.
ITEM_INFO_LONG_197;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_198;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_199;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_200;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_201;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_202;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_203;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_204;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_205;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_206;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_207;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_208;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_209;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_210;Used to transfigure into a specific Mirage.
ITEM_INFO_LONG_211;Lets you challenge the cactuar johnny in the Coliseum.
ITEM_INFO_LONG_212;Lets you challenge the white chocobo in the Coliseum.
ITEM_INFO_LONG_213;Lets you challenge the glow moogle in the Coliseum.
ITEM_INFO_LONG_214;Lets you challenge the red bonnetberry in the Coliseum.
ITEM_INFO_LONG_215;Lets you challenge the kobold mimic in the Coliseum.
ITEM_INFO_LONG_216;Lets you challenge the dark behemoth in the Coliseum.
ITEM_INFO_LONG_217;Lets you challenge the sky dragon in the Coliseum.
ITEM_INFO_LONG_218;Lets you challenge the crimson armor in the Coliseum.
ITEM_INFO_LONG_219;Lets you challenge the topaz carbuncle in the Coliseum.
ITEM_INFO_LONG_220;Lets you challenge the kaguya flan in the Coliseum.
ITEM_INFO_LONG_221;Lets you challenge the iris in the Coliseum.
ITEM_INFO_LONG_222;Lets you challenge the nidhogg in the Coliseum.
ITEM_INFO_LONG_223;Lets you challenge the astraea in the Coliseum.
